STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,4500.8236535391,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,4634.68001485838,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,4744.80775174204,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,4937.66945264746,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,5119.11501889555,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,5116.12841854367,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CHL,Chile,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,5024.53761801351,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1995,,9706.99617153456,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1996,,10195.3524687072,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1997,,10426.4874286578,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1998,,10498.3178241192,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1999,,10940.9431182095,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2000,,11078.0586191995,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,11604.4694071487,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,12038.3903645016,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,12433.9669268186,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2004,,12841.8474732135,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2005,,13154.1211557534,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,13267.4948410442,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,13120.068836753,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,13417.2046947931,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,13802.0344726392,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,16274.3280703561,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,16759.4386331808,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,16713.0936400865,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,16866.5612833944,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,16941.1037545369,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,17074.6052036868,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,17084.0013261151,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,17146.4049613465,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,17645.4344905279,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,18265.4865750342,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,19387.6159592036,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,20714.8576498103,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,SVN,Slovenia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,19966.1788617886,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1984,,4642.97813551485,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1985,,4581.66082527934,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1986,,4186.64729595354,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1987,,3934.97552643784,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1988,,3447.82856918712,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1989,,3239.89244412701,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1990,,2937.02514333014,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1991,,2805.36176039643,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1992,,2680.54861616434,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1993,,2639.63649666259,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1994,,2639.6925931535,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1995,,2300.12381040639,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1996,,2123.45154964415,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1997,,2098.27700799062,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1998,,2107.60501684504,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1999,,2038.67762032048,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2000,,2049.25316865868,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,2060.97339147584,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,2075.59520165734,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,2074.749053633,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2004,,2066.15480559829,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2005,,2076.12629427288,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,2083.52133553208,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,2081.97081458056,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,2059.88534900101,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,2046.68037947419,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,2060.31371075127,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,2074.23618652006,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,2077.47979350026,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,2086.53338796167,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,2084.1006286163,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,MEX,Mexico,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,2126.43293936307,,2021,,A,Normal value,0,Units,0,Zero
